Time,Res_Freq,Amplitude,Phase,Sample_number,Peak,Before_compression,After_compression,Compression_ratio,Compression_time
840.550077,2971.943798,12.558,-30.09,8,1,13.99,0.0,inf,243.39392099999986
840.550077,2971.943798,12.558,-30.09,8,1,13.99,11.2,1.249107142857143,243.39392099999986
857.850066,2972.019255,13.888,-17.19,8,1,13.99,0.0,inf,243.39392099999986
857.850066,2972.019255,13.888,-17.19,8,1,13.99,11.2,1.249107142857143,243.39392099999986
864.650455,2972.110223,14.21,-2.57,8,1,13.99,11.2,1.249107142857143,243.39392099999986
864.650455,2972.110223,14.21,-2.57,8,1,13.99,0.0,inf,243.39392099999986
687.250309,2972.152623,1.084,57.19,6,1,13.99,11.2,1.249107142857143,175.2510240000001
687.250309,2972.152623,1.084,57.19,6,1,13.99,0.0,inf,175.2510240000001
886.450702,2972.153514,14.174,2.38,8,1,13.99,0.0,inf,243.39392099999986
886.450702,2972.153514,14.174,2.38,8,1,13.99,11.2,1.249107142857143,243.39392099999986
877.85021,2972.208151,13.71,10.21,8,1,13.99,0.0,inf,243.39392099999986
877.85021,2972.208151,13.71,10.21,8,1,13.99,11.2,1.249107142857143,243.39392099999986
841.750145,2972.30636,13.982,-9.04,8,1,13.99,0.0,inf,243.39392099999986
841.750145,2972.30636,13.982,-9.04,8,1,13.99,11.2,1.249107142857143,243.39392099999986
857.350038,2972.341988,14.192,-0.91,8,1,13.99,0.0,inf,243.39392099999986
857.350038,2972.341988,14.192,-0.91,8,1,13.99,11.2,1.249107142857143,243.39392099999986
880.350353,2972.41725,13.846,8.21,8,1,13.99,11.2,1.249107142857143,243.39392099999986
880.350353,2972.41725,13.846,8.21,8,1,13.99,0.0,inf,243.39392099999986
842.250174,2972.428236,13.94,2.74,8,1,13.99,11.2,1.249107142857143,243.39392099999986
842.250174,2972.428236,13.94,2.74,8,1,13.99,0.0,inf,243.39392099999986
851.650712,2972.471083,14.192,-6.91,8,1,13.99,0.0,inf,243.39392099999986
851.650712,2972.471083,14.192,-6.91,8,1,13.99,11.2,1.249107142857143,243.39392099999986
881.35041,2972.659154,12.614,-30.9,8,1,13.99,11.2,1.249107142857143,243.39392099999986
881.35041,2972.659154,12.614,-30.9,8,1,13.99,0.0,inf,243.39392099999986
864.750461,2972.798829,14.228,-1.95,8,1,13.99,0.0,inf,243.39392099999986
864.750461,2972.798829,14.228,-1.95,8,1,13.99,11.2,1.249107142857143,243.39392099999986
864.950472,2972.965477,14.22,-5.8,8,1,13.99,11.2,1.249107142857143,243.39392099999986
864.950472,2972.965477,14.22,-5.8,8,1,13.99,0.0,inf,243.39392099999986
861.05025,2973.054482,14.058,-12.8,8,1,13.99,0.0,inf,243.39392099999986
861.05025,2973.054482,14.058,-12.8,8,1,13.99,11.2,1.249107142857143,243.39392099999986
851.550706,2973.070132,14.066,2.19,8,1,13.99,11.2,1.249107142857143,243.39392099999986
851.550706,2973.070132,14.066,2.19,8,1,13.99,0.0,inf,243.39392099999986
864.850467,2973.27672,14.234,-2.76,8,1,13.99,11.2,1.249107142857143,243.39392099999986
864.850467,2973.27672,14.234,-2.76,8,1,13.99,0.0,inf,243.39392099999986
1035.300216,2973.278896,3.992,64.23,11,1,14.33,11.3,1.2681415929203539,209.20896600000006
1035.300216,2973.278896,3.992,64.23,11,1,14.33,0.0,inf,209.20896600000006
841.65014,2973.458541,13.834,3.08,8,1,13.99,0.0,inf,243.39392099999986
841.65014,2973.458541,13.834,3.08,8,1,13.99,11.2,1.249107142857143,243.39392099999986
857.450044,2973.600457,14.238,0.23,8,1,13.99,0.0,inf,243.39392099999986
857.450044,2973.600457,14.238,0.23,8,1,13.99,11.2,1.249107142857143,243.39392099999986
877.350182,2973.91242,13.246,-24.3,8,1,13.99,11.2,1.249107142857143,243.39392099999986
877.450188,2973.91242,13.246,-24.3,8,1,13.99,11.2,1.249107142857143,243.39392099999986
877.350182,2973.91242,13.246,-24.3,8,1,13.99,0.0,inf,243.39392099999986
877.450188,2973.91242,13.246,-24.3,8,1,13.99,0.0,inf,243.39392099999986
845.15034,2973.976135,12.784,-29.41,8,1,13.99,11.2,1.249107142857143,243.39392099999986
845.15034,2973.976135,12.784,-29.41,8,1,13.99,0.0,inf,243.39392099999986
879.951331,2974.203173,13.936,-19.73,8,1,13.99,0.0,inf,243.39392099999986
879.951331,2974.203173,13.936,-19.73,8,1,13.99,11.2,1.249107142857143,243.39392099999986
871.55085,2974.263023,13.49,-23.51,8,1,13.99,0.0,inf,243.39392099999986
871.55085,2974.263023,13.49,-23.51,8,1,13.99,11.2,1.249107142857143,243.39392099999986
887.550765,2974.520046,13.662,-22.17,8,1,13.99,11.2,1.249107142857143,243.39392099999986
887.550765,2974.520046,13.662,-22.17,8,1,13.99,0.0,inf,243.39392099999986
842.35018,2974.839801,13.896,4.58,8,1,13.99,0.0,inf,243.39392099999986
842.35018,2974.839801,13.896,4.58,8,1,13.99,11.2,1.249107142857143,243.39392099999986
842.952214,2974.997939,14.022,-14.16,8,1,13.99,11.2,1.249107142857143,243.39392099999986
842.952214,2974.997939,14.022,-14.16,8,1,13.99,0.0,inf,243.39392099999986
870.15077,2975.072066,14.324,-6.18,8,1,13.99,0.0,inf,243.39392099999986
870.15077,2975.072066,14.324,-6.18,8,1,13.99,11.2,1.249107142857143,243.39392099999986
886.150685,2975.10636,13.708,-20.99,8,1,13.99,11.2,1.249107142857143,243.39392099999986
886.150685,2975.10636,13.708,-20.99,8,1,13.99,0.0,inf,243.39392099999986
860.950244,2975.190447,13.946,-17.33,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.950244,2975.190447,13.946,-17.33,8,1,13.99,0.0,inf,243.39392099999986
857.750061,2975.323409,14.232,-9.48,8,1,13.99,0.0,inf,243.39392099999986
857.750061,2975.323409,14.232,-9.48,8,1,13.99,11.2,1.249107142857143,243.39392099999986
857.550049,2975.402496,14.182,2.29,8,1,13.99,11.2,1.249107142857143,243.39392099999986
857.550049,2975.402496,14.182,2.29,8,1,13.99,0.0,inf,243.39392099999986
870.050764,2975.48215,14.05,-16.55,8,1,13.99,0.0,inf,243.39392099999986
870.050764,2975.48215,14.05,-16.55,8,1,13.99,11.2,1.249107142857143,243.39392099999986
885.250634,2975.665261,13.358,14.77,8,1,13.99,0.0,inf,243.39392099999986
885.250634,2975.665261,13.358,14.77,8,1,13.99,11.2,1.249107142857143,243.39392099999986
843.05022,2975.927425,14.11,-1.03,8,1,13.99,0.0,inf,243.39392099999986
843.150226,2975.927425,14.11,-1.03,8,1,13.99,0.0,inf,243.39392099999986
843.150226,2975.927425,14.11,-1.03,8,1,13.99,11.2,1.249107142857143,243.39392099999986
843.05022,2975.927425,14.11,-1.03,8,1,13.99,11.2,1.249107142857143,243.39392099999986
866.850581,2976.011699,12.88,19.47,8,1,13.99,11.2,1.249107142857143,243.39392099999986
866.850581,2976.011699,12.88,19.47,8,1,13.99,0.0,inf,243.39392099999986
886.554708,2976.038623,13.788,9.96,8,1,13.99,11.2,1.249107142857143,243.39392099999986
886.554708,2976.038623,13.788,9.96,8,1,13.99,0.0,inf,243.39392099999986
807.100164,2976.075743,8.842,44.03,8,1,13.99,11.2,1.249107142857143,243.39392099999986
807.100164,2976.075743,8.842,44.03,8,1,13.99,0.0,inf,243.39392099999986
850.350637,2976.111722,13.738,-19.82,8,1,13.99,11.2,1.249107142857143,243.39392099999986
850.350637,2976.111722,13.738,-19.82,8,1,13.99,0.0,inf,243.39392099999986
857.650055,2976.59139,14.25,-0.04,8,1,13.99,0.0,inf,243.39392099999986
857.650055,2976.59139,14.25,-0.04,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.250146,2976.876502,12.868,18.73,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.250146,2976.876502,12.868,18.73,8,1,13.99,0.0,inf,243.39392099999986
668.850256,2976.878192,2.592,25.44,6,1,13.99,11.2,1.249107142857143,175.2510240000001
668.75025,2976.878192,2.592,25.44,6,1,13.99,11.2,1.249107142857143,175.2510240000001
668.850256,2976.878192,2.592,25.44,6,1,13.99,0.0,inf,175.2510240000001
668.75025,2976.878192,2.592,25.44,6,1,13.99,0.0,inf,175.2510240000001
849.950614,2976.917369,12.772,19.36,8,1,13.99,11.2,1.249107142857143,243.39392099999986
849.950614,2976.917369,12.772,19.36,8,1,13.99,0.0,inf,243.39392099999986
842.450186,2977.387822,13.878,5.08,8,1,13.99,11.2,1.249107142857143,243.39392099999986
842.450186,2977.387822,13.878,5.08,8,1,13.99,0.0,inf,243.39392099999986
842.850208,2977.494769,13.94,-17.08,8,1,13.99,0.0,inf,243.39392099999986
842.850208,2977.494769,13.94,-17.08,8,1,13.99,11.2,1.249107142857143,243.39392099999986
877.950216,2977.83503,13.206,15.96,8,1,13.99,0.0,inf,243.39392099999986
877.950216,2977.83503,13.206,15.96,8,1,13.99,11.2,1.249107142857143,243.39392099999986
879.850325,2978.202429,13.516,-23.25,8,1,13.99,0.0,inf,243.39392099999986
879.850325,2978.202429,13.516,-23.25,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.850238,2978.53597,13.98,-17.95,8,1,13.99,0.0,inf,243.39392099999986
860.850238,2978.53597,13.98,-17.95,8,1,13.99,11.2,1.249107142857143,243.39392099999986
870.250776,2978.587186,13.872,8.62,8,1,13.99,11.2,1.249107142857143,243.39392099999986
870.250776,2978.587186,13.872,8.62,8,1,13.99,0.0,inf,243.39392099999986
869.950758,2978.617612,14.058,-17.5,8,1,13.99,11.2,1.249107142857143,243.39392099999986
869.950758,2978.617612,14.058,-17.5,8,1,13.99,0.0,inf,243.39392099999986
880.450359,2978.644026,13.024,17.92,8,1,13.99,11.2,1.249107142857143,243.39392099999986
880.550365,2978.644026,13.024,17.92,8,1,13.99,0.0,inf,243.39392099999986
880.450359,2978.644026,13.024,17.92,8,1,13.99,0.0,inf,243.39392099999986
880.550365,2978.644026,13.024,17.92,8,1,13.99,11.2,1.249107142857143,243.39392099999986
840.450071,2978.961531,12.974,-30.05,8,1,13.99,0.0,inf,243.39392099999986
840.450071,2978.961531,12.974,-30.05,8,1,13.99,11.2,1.249107142857143,243.39392099999986
877.250176,2979.198686,13.38,-26.77,8,1,13.99,0.0,inf,243.39392099999986
877.250176,2979.198686,13.38,-26.77,8,1,13.99,11.2,1.249107142857143,243.39392099999986
887.450759,2979.19974,14.172,-15.79,8,1,13.99,0.0,inf,243.39392099999986
887.450759,2979.19974,14.172,-15.79,8,1,13.99,11.2,1.249107142857143,243.39392099999986
871.450844,2979.322886,13.156,-27.97,8,1,13.99,0.0,inf,243.39392099999986
871.450844,2979.322886,13.156,-27.97,8,1,13.99,11.2,1.249107142857143,243.39392099999986
886.050679,2979.456085,13.904,-20.46,8,1,13.99,0.0,inf,243.39392099999986
886.050679,2979.456085,13.904,-20.46,8,1,13.99,11.2,1.249107142857143,243.39392099999986
843.250231,2979.85119,13.668,10.08,8,1,13.99,0.0,inf,243.39392099999986
843.250231,2979.85119,13.668,10.08,8,1,13.99,11.2,1.249107142857143,243.39392099999986
881.250405,2979.933273,12.834,-31.2,8,1,13.99,11.2,1.249107142857143,243.39392099999986
881.250405,2979.933273,12.834,-31.2,8,1,13.99,0.0,inf,243.39392099999986
850.250632,2980.138369,14.16,-12.37,8,1,13.99,11.2,1.249107142857143,243.39392099999986
850.250632,2980.138369,14.16,-12.37,8,1,13.99,0.0,inf,243.39392099999986
842.550191,2980.195084,13.932,6.03,8,1,13.99,11.2,1.249107142857143,243.39392099999986
842.550191,2980.195084,13.932,6.03,8,1,13.99,0.0,inf,243.39392099999986
885.350639,2980.656167,13.554,13.8,8,1,13.99,0.0,inf,243.39392099999986
885.350639,2980.656167,13.554,13.8,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.250204,2980.680861,14.462,-7.27,8,1,13.99,0.0,inf,243.39392099999986
860.250204,2980.680861,14.462,-7.27,8,1,13.99,11.2,1.249107142857143,243.39392099999986
842.750203,2980.775281,14.202,-8.7,8,1,13.99,0.0,inf,243.39392099999986
842.750203,2980.775281,14.202,-8.7,8,1,13.99,11.2,1.249107142857143,243.39392099999986
845.050334,2980.787262,13.112,-28.15,8,1,13.99,0.0,inf,243.39392099999986
845.050334,2980.787262,13.112,-28.15,8,1,13.99,11.2,1.249107142857143,243.39392099999986
886.650714,2980.857734,13.646,13.21,8,1,13.99,0.0,inf,243.39392099999986
886.650714,2980.857734,13.646,13.21,8,1,13.99,11.2,1.249107142857143,243.39392099999986
1000.0502,2980.878881,0.446,68.46,7,0,14.33,0.0,inf,340.75648900000084
1000.0502,2980.878881,0.446,68.46,7,0,14.33,11.3,1.2681415929203539,340.75648900000084
850.050621,2981.116659,13.586,11.05,8,1,13.99,0.0,inf,243.39392099999986
850.050621,2981.116659,13.586,11.05,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.350209,2981.118298,14.41,-2.92,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.350209,2981.118298,14.41,-2.92,8,1,13.99,0.0,inf,243.39392099999986
875.650084,2981.204952,10.928,32.88,8,1,13.99,0.0,inf,243.39392099999986
875.650084,2981.204952,10.928,32.88,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.150198,2981.37522,14.308,-11.74,8,1,13.99,0.0,inf,243.39392099999986
860.150198,2981.37522,14.308,-11.74,8,1,13.99,11.2,1.249107142857143,243.39392099999986
842.650197,2981.842075,14.198,1.69,8,1,13.99,11.2,1.249107142857143,243.39392099999986
842.650197,2981.842075,14.198,1.69,8,1,13.99,0.0,inf,243.39392099999986
869.850753,2982.013043,14.054,-18.46,8,1,13.99,0.0,inf,243.39392099999986
869.850753,2982.013043,14.054,-18.46,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.750232,2982.053494,14.37,-10.82,8,1,13.99,0.0,inf,243.39392099999986
860.750232,2982.053494,14.37,-10.82,8,1,13.99,11.2,1.249107142857143,243.39392099999986
887.350754,2982.134921,14.512,-9.31,8,1,13.99,0.0,inf,243.39392099999986
887.350754,2982.134921,14.512,-9.31,8,1,13.99,11.2,1.249107142857143,243.39392099999986
850.150626,2982.166031,14.224,-0.58,8,1,13.99,11.2,1.249107142857143,243.39392099999986
850.150626,2982.166031,14.224,-0.58,8,1,13.99,0.0,inf,243.39392099999986
860.450215,2982.348915,14.372,0.11,8,1,13.99,0.0,inf,243.39392099999986
860.450215,2982.348915,14.372,0.11,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.350152,2982.433848,13.326,15.7,8,1,13.99,0.0,inf,243.39392099999986
859.350152,2982.433848,13.326,15.7,8,1,13.99,11.2,1.249107142857143,243.39392099999986
868.950701,2982.579651,14.422,-10.19,8,1,13.99,11.2,1.249107142857143,243.39392099999986
868.950701,2982.579651,14.422,-10.19,8,1,13.99,0.0,inf,243.39392099999986
158.550068,2982.605642,0.798,72.79,11,0,14.33,0.0,inf,209.20896600000006
158.550068,2982.605642,0.798,72.79,11,0,14.33,11.3,1.2681415929203539,209.20896600000006
878.050222,2982.686203,13.614,13.31,8,1,13.99,0.0,inf,243.39392099999986
878.050222,2982.686203,13.614,13.31,8,1,13.99,11.2,1.249107142857143,243.39392099999986
879.750319,2983.19462,12.582,-33.38,8,1,13.99,0.0,inf,243.39392099999986
879.750319,2983.19462,12.582,-33.38,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.050192,2983.237874,14.32,-13.68,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.050192,2983.237874,14.32,-13.68,8,1,13.99,0.0,inf,243.39392099999986
887.250748,2983.361401,14.584,-8.99,8,1,13.99,0.0,inf,243.39392099999986
887.250748,2983.361401,14.584,-8.99,8,1,13.99,11.2,1.249107142857143,243.39392099999986
860.550221,2983.419721,14.366,-0.5,8,1,13.99,0.0,inf,243.39392099999986
860.550221,2983.419721,14.366,-0.5,8,1,13.99,11.2,1.249107142857143,243.39392099999986
885.950674,2983.664556,14.196,-17.97,8,1,13.99,11.2,1.249107142857143,243.39392099999986
885.950674,2983.664556,14.196,-17.97,8,1,13.99,0.0,inf,243.39392099999986
860.650227,2983.675001,14.44,-3.62,8,1,13.99,0.0,inf,243.39392099999986
860.650227,2983.675001,14.44,-3.62,8,1,13.99,11.2,1.249107142857143,243.39392099999986
868.852696,2984.036395,14.398,-13.66,8,1,13.99,0.0,inf,243.39392099999986
868.852696,2984.036395,14.398,-13.66,8,1,13.99,11.2,1.249107142857143,243.39392099999986
887.150743,2984.504813,14.486,-10.47,8,1,13.99,11.2,1.249107142857143,243.39392099999986
887.150743,2984.504813,14.486,-10.47,8,1,13.99,0.0,inf,243.39392099999986
132.249564,2984.621074,1.36,61.8,2,1,14.5,0.0,inf,21.99325800000001
132.34957,2984.621074,1.36,61.8,2,1,14.5,0.0,inf,21.99325800000001
132.249564,2984.621074,1.36,61.8,2,1,14.5,11.8,1.2288135593220337,21.99325800000001
132.34957,2984.621074,1.36,61.8,2,1,14.5,11.8,1.2288135593220337,21.99325800000001
843.350237,2984.647338,13.454,13.11,8,1,13.99,11.2,1.249107142857143,243.39392099999986
843.350237,2984.647338,13.454,13.11,8,1,13.99,0.0,inf,243.39392099999986
885.450645,2985.037717,13.752,11.67,8,1,13.99,11.2,1.249107142857143,243.39392099999986
885.450645,2985.037717,13.752,11.67,8,1,13.99,0.0,inf,243.39392099999986
870.350781,2985.16569,13.032,19.0,8,1,13.99,0.0,inf,243.39392099999986
870.350781,2985.16569,13.032,19.0,8,1,13.99,11.2,1.249107142857143,243.39392099999986
886.75072,2985.168066,13.832,11.42,8,1,13.99,0.0,inf,243.39392099999986
886.75072,2985.168066,13.832,11.42,8,1,13.99,11.2,1.249107142857143,243.39392099999986
869.050707,2985.174845,14.228,5.23,8,1,13.99,11.2,1.249107142857143,243.39392099999986
869.050707,2985.174845,14.228,5.23,8,1,13.99,0.0,inf,243.39392099999986
877.15017,2985.219533,13.834,-22.99,8,1,13.99,0.0,inf,243.39392099999986
877.15017,2985.219533,13.834,-22.99,8,1,13.99,11.2,1.249107142857143,243.39392099999986
866.950587,2985.424104,11.908,27.31,8,1,13.99,0.0,inf,243.39392099999986
866.950587,2985.424104,11.908,27.31,8,1,13.99,11.2,1.249107142857143,243.39392099999986
880.650371,2985.493523,12.906,19.85,8,1,13.99,0.0,inf,243.39392099999986
880.650371,2985.493523,12.906,19.85,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.950187,2985.614129,14.446,-11.33,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.950187,2985.614129,14.446,-11.33,8,1,13.99,0.0,inf,243.39392099999986
869.750747,2985.673817,13.858,-23.22,8,1,13.99,0.0,inf,243.39392099999986
869.750747,2985.673817,13.858,-23.22,8,1,13.99,11.2,1.249107142857143,243.39392099999986
119.949861,2985.687096,1.138,69.52,11,0,14.33,0.0,inf,209.20896600000006
119.949861,2985.687096,1.138,69.52,11,0,14.33,11.3,1.2681415929203539,209.20896600000006
871.350839,2985.704895,12.978,-31.19,8,1,13.99,11.2,1.249107142857143,243.39392099999986
871.350839,2985.704895,12.978,-31.19,8,1,13.99,0.0,inf,243.39392099999986
859.450158,2985.846713,13.972,8.22,8,1,13.99,0.0,inf,243.39392099999986
859.450158,2985.846713,13.972,8.22,8,1,13.99,11.2,1.249107142857143,243.39392099999986
840.350066,2985.983317,13.408,-26.95,8,1,13.99,0.0,inf,243.39392099999986
840.350066,2985.983317,13.408,-26.95,8,1,13.99,11.2,1.249107142857143,243.39392099999986
886.950731,2986.035862,14.578,-7.53,8,1,13.99,0.0,inf,243.39392099999986
887.050736,2986.035862,14.578,-7.53,8,1,13.99,0.0,inf,243.39392099999986
886.950731,2986.035862,14.578,-7.53,8,1,13.99,11.2,1.249107142857143,243.39392099999986
887.050736,2986.035862,14.578,-7.53,8,1,13.99,11.2,1.249107142857143,243.39392099999986
878.150228,2986.199206,13.846,8.58,8,1,13.99,11.2,1.249107142857143,243.39392099999986
878.150228,2986.199206,13.846,8.58,8,1,13.99,0.0,inf,243.39392099999986
868.75069,2986.40798,14.53,-8.69,8,1,13.99,0.0,inf,243.39392099999986
868.75069,2986.40798,14.53,-8.69,8,1,13.99,11.2,1.249107142857143,243.39392099999986
668.950262,2986.696412,2.572,25.38,6,1,13.99,11.2,1.249107142857143,175.2510240000001
668.950262,2986.696412,2.572,25.38,6,1,13.99,0.0,inf,175.2510240000001
886.850725,2986.799249,14.434,1.62,8,1,13.99,0.0,inf,243.39392099999986
886.850725,2986.799249,14.434,1.62,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.550164,2986.926661,14.434,-0.47,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.650169,2986.926661,14.434,-0.47,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.550164,2986.926661,14.434,-0.47,8,1,13.99,0.0,inf,243.39392099999986
859.650169,2986.926661,14.434,-0.47,8,1,13.99,0.0,inf,243.39392099999986
885.850668,2987.193586,14.502,-10.92,8,1,13.99,11.2,1.249107142857143,243.39392099999986
885.850668,2987.193586,14.502,-10.92,8,1,13.99,0.0,inf,243.39392099999986
844.950329,2987.227097,13.432,-26.94,8,1,13.99,11.2,1.249107142857143,243.39392099999986
844.950329,2987.227097,13.432,-26.94,8,1,13.99,0.0,inf,243.39392099999986
881.150399,2987.320612,13.606,-25.64,8,1,13.99,11.2,1.249107142857143,243.39392099999986
881.150399,2987.320612,13.606,-25.64,8,1,13.99,0.0,inf,243.39392099999986
843.450243,2987.322891,14.06,5.52,8,1,13.99,0.0,inf,243.39392099999986
843.450243,2987.322891,14.06,5.52,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.850181,2987.371553,14.556,-5.89,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.850181,2987.371553,14.556,-5.89,8,1,13.99,0.0,inf,243.39392099999986
868.650684,2987.474178,14.628,-6.63,8,1,13.99,0.0,inf,243.39392099999986
868.650684,2987.474178,14.628,-6.63,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.750175,2987.707758,14.488,-1.61,8,1,13.99,11.2,1.249107142857143,243.39392099999986
859.750175,2987.707758,14.488,-1.61,8,1,13.99,0.0,inf,243.39392099999986
885.550651,2987.710908,14.26,5.51,8,1,13.99,0.0,inf,243.39392099999986
885.650657,2987.710908,14.26,5.51,8,1,13.99,11.2,1.249107142857143,243.39392099999986
885.550651,2987.710908,14.26,5.51,8,1,13.99,11.2,1.249107142857143,243.39392099999986
885.650657,2987.710908,14.26,5.51,8,1,13.99,0.0,inf,243.39392099999986
120.053866,2987.811285,0.86,2.87,11,0,14.33,0.0,inf,209.20896600000006
120.053866,2987.811285,0.86,2.87,11,0,14.33,11.3,1.2681415929203539,209.20896600000006
868.550679,2988.003258,14.576,-7.35,8,1,13.99,0.0,inf,243.39392099999986
868.550679,2988.003258,14.576,-7.35,8,1,13.99,11.2,1.249107142857143,243.39392099999986
843.550249,2988.400743,14.342,-0.48,8,1,13.99,11.2,1.249107142857143,243.39392099999986
843.550249,2988.400743,14.342,-0.48,8,1,13.99,0.0,inf,243.39392099999986
843.950272,2988.487218,14.452,-8.88,8,1,13.99,0.0,inf,243.39392099999986
843.950272,2988.487218,14.452,-8.88,8,1,13.99,11.2,1.249107142857143,243.39392099999986
868.450673,2988.72019,14.618,-6.16,8,1,13.99,11.2,1.249107142857143,243.39392099999986
868.450673,2988.72019,14.618,-6.16,8,1,13.99,0.0,inf,243.39392099999986
878.250233,2988.756956,14.33,5.08,8,1,13.99,0.0,inf,243.39392099999986
878.250233,2988.756956,14.33,5.08,8,1,13.99,11.2,1.249107142857143,243.39392099999986
885.750662,2988.844155,14.5,-0.27,8,1,13.99,0.0,inf,243.39392099999986
885.750662,2988.844155,14.5,-0.27,8,1,13.99,11.2,1.249107142857143,243.39392099999986
868.350667,2989.126941,14.53,-11.72,8,1,13.99,0.0,inf,243.39392099999986
868.350667,2989.126941,14.53,-11.72,8,1,13.99,11.2,1.249107142857143,243.39392099999986
843.650254,2989.471092,14.372,-0.51,8,1,13.99,0.0,inf,243.39392099999986
843.650254,2989.471092,14.372,-0.51,8,1,13.99,11.2,1.249107142857143,243.39392099999986
843.850266,2989.603829,14.454,-7.4,8,1,13.99,0.0,inf,243.39392099999986
843.850266,2989.603829,14.454,-7.4,8,1,13.99,11.2,1.249107142857143,243.39392099999986
844.050277,2989.689246,14.356,-0.01,8,1,13.99,0.0,inf,243.39392099999986
844.050277,2989.689246,14.356,-0.01,8,1,13.99,11.2,1.249107142857143,243.39392099999986
877.050165,2990.149151,14.388,-15.22,8,1,13.99,0.0,inf,243.39392099999986
877.050165,2990.149151,14.388,-15.22,8,1,13.99,11.2,1.249107142857143,243.39392099999986
843.75026,2990.334195,14.424,-1.3,8,1,13.99,0.0,inf,243.39392099999986
843.75026,2990.334195,14.424,-1.3,8,1,13.99,11.2,1.249107142857143,243.39392099999986
1056.450425,2990.366705,5.422,-61.45,11,1,14.33,11.3,1.2681415929203539,209.20896600000006
1056.450425,2990.366705,5.422,-61.45,11,1,14.33,0.0,inf,209.20896600000006
807.300175,2990.370829,10.016,38.57,8,1,13.99,0.0,inf,243.39392099999986
807.20017,2990.370829,10.016,38.57,8,1,13.99,11.2,1.249107142857143,243.39392099999986
807.20017,2990.370829,10.016,38.57,8,1,13.99,0.0,inf,243.39392099999986
807.300175,2990.370829,10.016,38.57,8,1,13.99,11.2,1.249107142857143,243.39392099999986
869.150713,2990.525546,13.456,14.96,8,1,13.99,11.2,1.249107142857143,243.39392099999986
869.150713,2990.525546,13.456,14.96,8,1,13.99,0.0,inf,243.39392099999986
869.650742,2990.669943,14.264,-18.28,8,1,13.99,11.2,1.249107142857143,243.39392099999986
869.650742,2990.669943,14.264,-18.28,8,1,13.99,0.0,inf,243.39392099999986
844.150283,2990.846953,14.406,-0.18,8,1,13.99,11.2,1.249107142857143,243.39392099999986
844.150283,2990.846953,14.406,-0.18,8,1,13.99,0.0,inf,243.39392099999986
868.250661,2990.989166,14.15,-20.4,8,1,13.99,0.0,inf,243.39392099999986
868.250661,2990.989166,14.15,-20.4,8,1,13.99,11.2,1.249107142857143,243.39392099999986
844.250288,2991.142068,14.512,-3.47,8,1,13.99,11.2,1.249107142857143,243.39392099999986
844.250288,2991.142068,14.512,-3.47,8,1,13.99,0.0,inf,243.39392099999986
879.650313,2991.299099,13.336,-29.73,8,1,13.99,0.0,inf,243.39392099999986
879.650313,2991.299099,13.336,-29.73,8,1,13.99,11.2,1.249107142857143,243.39392099999986
875.75009,2991.482973,11.482,29.53,8,1,13.99,0.0,inf,243.39392099999986
875.851096,2991.482973,11.482,29.53,8,1,13.99,11.2,1.249107142857143,243.39392099999986
875.75009,2991.482973,11.482,29.53,8,1,13.99,11.2,1.249107142857143,243.39392099999986
875.851096,2991.482973,11.482,29.53,8,1,13.99,0.0,inf,243.39392099999986
839.049991,2991.579245,14.204,-10.04,8,1,13.99,0.0,inf,243.39392099999986
839.049991,2991.579245,14.204,-10.04,8,1,13.99,11.2,1.249107142857143,243.39392099999986
880.750376,2991.654379,13.138,17.62,8,1,13.99,0.0,inf,243.39392099999986
880.750376,2991.654379,13.138,17.62,8,1,13.99,11.2,1.249107142857143,243.39392099999986
120.349884,2991.802367,2.11,-6.07,11,0,14.33,0.0,inf,209.20896600000006
120.349884,2991.802367,2.11,-6.07,11,0,14.33,11.3,1.2681415929203539,209.20896600000006
120.249878,2992.029458,1.888,-33.43,11,0,14.33,0.0,inf,209.20896600000006
120.249878,2992.029458,1.888,-33.43,11,0,14.33,11.3,1.2681415929203539,209.20896600000006
840.25006,2992.071754,13.96,-24.01,8,1,13.99,0.0,inf,243.39392099999986
840.25006,2992.071754,13.96,-24.01,8,1,13.99,11.2,1.249107142857143,243.39392099999986
